# x1 x2
# 12 2
# 12 2
 1.00000000e+01  1.17793821e+03
 2.00000000e+01  9.35512993e+02
 3.00000000e+01  8.14043940e+02
 4.00000000e+01  7.18291367e+02
 5.00000000e+01  6.46774073e+02
 6.00000000e+01  5.93104310e+02
 7.00000000e+01  5.52677007e+02
 8.00000000e+01  5.19349240e+02
 9.00000000e+01  4.91779954e+02
 1.00000000e+02  4.69154028e+02
 1.10000000e+02  4.49411345e+02
 1.20000000e+02  4.31974393e+02
